Reactor,Day,pH,DO,CO2,Cell_Density,Cell_Viability,Product_Titer
161,50,7.4,30.7,59.4,8,90.6,2
162,0,7.03,35,49.1,34.2,88.2,0.2
162,1,7,48.4,75.2,21.7,95.3,0.3
162,2,7.03,45.9,99.5,7.4,88.5,0.3
162,3,6.71,37.3,70,28.3,92.5,0.3
162,4,7.49,43,87.9,17.2,80.2,0.4
162,5,7.37,49.5,50.1,26.2,86.7,0.4
162,6,7.33,45.1,100.5,27.6,87.1,0.4
162,7,6.86,48.6,43.7,21.8,86.3,0.5
162,8,7.02,47.4,70.3,9.4,94.5,0.5
162,9,7.34,31.4,86.5,31.2,89.9,0.5
162,10,7.21,45.1,83.9,31.5,92.4,0.6
162,11,7.48,38.2,103.7,24.1,81.8,0.6
162,12,7.08,34.9,49.5,14.9,94.9,0.6
162,13,7.23,37.7,85.9,33.6,92.4,0.7
162,14,6.74,45.3,38,11.7,96.9,0.7
162,15,7.34,37.6,82.9,12.5,85.1,0.8
162,16,7,33.4,65.5,21.7,96.7,0.8
162,17,7.02,39.8,57,28.6,85.5,0.8
162,18,7.03,36.9,86,26,87.6,0.9
162,19,7.36,39.3,51.6,25.5,93.4,0.9
162,20,6.75,48.2,66.7,7.1,80,0.9
162,21,7,40.1,63.3,20.5,98.6,1
162,22,7.3,48.1,95.6,32.9,92.7,1
162,23,6.93,48.7,68.7,11.4,89.8,1
162,24,7.34,44.5,105.2,8.8,89.6,1.1
162,25,7.02,47.8,40.6,22.8,80.1,1.1
162,26,6.79,38.1,68.2,9.4,93.6,1.1
162,27,7.01,40.1,73,23,92.2,1.2
162,28,7.49,48.5,59.9,18.6,85.3,1.2
162,29,7.13,49.7,43.4,28.8,97.1,1.3
162,30,7.14,38.9,70.2,26.4,90.1,1.3
162,31,7.06,30.9,53.7,6.7,84.1,1.3
162,32,7.01,42.5,40.3,22.3,81.7,1.4
162,33,7.18,34.3,51.7,9.8,91.8,1.4
162,34,7.14,46.9,64.9,18.7,95.7,1.4
162,35,6.97,31.7,75,32.9,94.5,1.5
162,36,7.35,38.3,46.6,11,91.8,1.5
162,37,7.11,30.7,102.3,27.4,80.1,1.5
162,38,7.29,39.8,83.5,30.1,86.5,1.6
162,39,6.79,40.7,90.2,16.4,89.4,1.6
162,40,6.77,49.9,67.6,26.8,93.9,1.6
162,41,7.37,49,61.6,19.9,88.4,1.7
162,42,7.18,35.8,59.7,9.1,87.3,1.7
162,43,7.02,32.2,46,24.6,92.6,1.7
162,44,7.02,32.1,86.4,17.8,94.6,1.8
162,45,7.14,37.1,33.8,25.9,97.8,1.8
162,46,6.88,46.2,37.8,5.7,85.4,1.9
162,47,7.08,40.4,96.4,34.1,98.9,1.9
162,48,6.96,34.4,91.2,10.9,91.1,1.9
162,49,7.45,34,76.1,19.9,88.4,2
162,50,7.02,45.7,45.8,31,80.8,2
163,0,6.97,30.5,51.2,32.1,86.7,0.2
163,1,6.82,41.9,30.8,33,80.5,0.3
163,2,7.32,32.8,74.2,5.8,98.8,0.3
163,3,6.95,38.2,75.4,17.2,88.3,0.3
163,4,7.15,30.1,40.6,9.5,88.7,0.4
163,5,7.41,32.5,88.6,7.6,81.9,0.4
163,6,6.74,33.5,58,15.6,84.4,0.4
163,7,7.37,39.5,49,14.3,94.4,0.5
163,8,7.48,37.4,108.1,12.4,85.1,0.5
163,9,6.73,44.3,106.8,29.4,88.6,0.5
163,10,6.8,33.4,44.6,18.1,95.7,0.6
163,11,6.96,36,104.5,27.8,91.4,0.6
163,12,7.35,33.6,104.4,14.6,82.5,0.6
163,13,6.99,35.4,51.1,19,90.8,0.7
163,14,7.39,38.6,34.5,15,90.7,0.7
163,15,6.86,36.2,93.5,24.1,93,0.8
163,16,7.14,42,46.7,14.4,98.2,0.8
163,17,6.89,43.8,77.9,32.6,85.9,0.8
163,18,7.31,43.5,57,28.2,83.4,0.9
163,19,7.33,44.5,98.6,26.5,94.3,0.9
163,20,6.94,47.2,103.9,13.2,87,0.9
163,21,7.13,41.8,55.5,7.4,81.5,1
163,22,6.75,30.6,52.3,32.8,80.9,1
163,23,7.34,36.8,81.9,25.2,94.2,1
163,24,7.14,40.5,88.2,7.5,87.7,1.1
163,25,7.33,44.9,33.2,30.9,80.3,1.1
163,26,7.27,31.4,90,15.1,92.4,1.1
163,27,7.36,47.1,86.9,7.7,83.1,1.2
163,28,6.94,36.1,94.2,9.3,92.2,1.2
163,29,7.25,30.1,98.1,24.4,96,1.3
163,30,6.77,48.5,94.8,14.9,94.8,1.3
163,31,6.78,34.6,91.9,16.5,82.2,1.3
163,32,6.73,39.7,72.7,17.1,87.2,1.4
163,33,7.16,36.5,88,25,91.4,1.4
163,34,7.37,34.7,34.5,33.7,95.2,1.4
163,35,6.9,31.1,79.3,24.6,84.7,1.5
163,36,7.28,35.9,46.8,17.8,83.3,1.5
163,37,7.41,32.4,50.4,30.4,92.5,1.5
163,38,6.91,34.2,99.1,11.9,82.2,1.6
163,39,6.72,49.2,88.5,26.5,91.6,1.6
163,40,6.83,49.8,67.5,28.1,98.2,1.6
163,41,7.05,41.1,98.8,29.6,80.9,1.7
163,42,7.48,42.3,105.1,25.6,94.6,1.7
163,43,7.39,32.7,99,12.5,93.2,1.7
163,44,7.08,30.1,109.1,27.3,96.6,1.8
163,45,6.72,30.4,99.8,33.2,80.5,1.8
163,46,6.8,41.4,68.9,33.6,92.6,1.9
163,47,7.19,31.4,106.3,21.9,96.1,1.9
163,48,6.98,37.4,56.6,23.3,98.8,1.9
163,49,7.16,42,49.4,29.3,90.2,2
163,50,7.21,41.8,84.1,8.1,96.7,2
164,0,7.09,32.5,62.7,33.5,91.6,0.2
164,1,7.16,44.1,67.9,25.7,98.3,0.3
164,2,7.39,35.9,73.6,27.9,89.6,0.3
164,3,7.45,39.5,77.6,9.1,90.1,0.3
164,4,7.45,46.1,44.5,17.1,82.9,0.4
164,5,7.1,41.2,32.6,11.1,83.8,0.4
164,6,7.19,49.8,109.5,27.1,84.9,0.4
164,7,6.9,42.2,108.6,22.6,89.3,0.5
164,8,7.39,36.5,98.3,11.7,97.7,0.5
164,9,6.82,41.7,80.7,30.5,97.6,0.5
164,10,7.16,39.6,99.2,27.8,81.4,0.6
164,11,7.15,37.8,47.2,27.2,94.3,0.6
164,12,6.88,40.7,62,30.7,96.4,0.6
164,13,6.75,32,39.7,26.7,82.9,0.7
164,14,7.48,38.8,59.8,26.8,86.9,0.7
164,15,7.32,43,61.3,15.3,91.5,0.8
164,16,6.89,49.1,51.2,25.1,94.6,0.8
164,17,7.17,38.8,105.9,31.1,80.3,0.8
164,18,7.49,38.7,62,24.7,89.9,0.9
164,19,6.94,37.9,43.6,15.8,80,0.9
164,20,6.82,40.4,67.3,28.9,97.3,0.9
164,21,6.75,38,90.8,25.8,93,1
164,22,7.08,49.6,77.7,34.2,90.3,1
164,23,7.32,40.1,40.9,10.3,93.4,1
164,24,7.12,47.8,45.7,21.8,88.7,1.1
164,25,7.46,43.4,88.8,18.2,97,1.1
164,26,6.78,47,55.8,33.9,89.4,1.1
164,27,7.42,45.9,93.9,27.3,81.1,1.2
164,28,7.05,38.5,61.8,15.4,83.9,1.2
164,29,7.07,47.8,32.5,9.9,94.3,1.3
164,30,7.06,32.9,79.6,30.9,91.2,1.3
164,31,7.31,37,87.1,11.5,95.9,1.3
164,32,6.87,38.6,80.8,21.5,80.9,1.4
164,33,6.97,30.4,79.2,29.6,80.9,1.4
164,34,6.72,36,90.7,22.2,86.8,1.4
164,35,7.27,35.3,97.2,8.4,96.7,1.5
164,36,6.91,46.8,106.8,12.7,96.9,1.5
164,37,7.11,47.6,40.7,12.9,96.3,1.5
164,38,6.71,48.8,49.8,23.4,89.1,1.6
164,39,6.78,40.2,76.7,16.1,97.8,1.6
164,40,7.48,41.7,52.7,33,90.8,1.6
164,41,6.97,41.7,108.5,10.6,82.7,1.7
164,42,7.29,50,75.4,29.1,83.8,1.7
164,43,7.22,47.6,64,14.4,91.8,1.7
164,44,7.03,42.6,55,9.2,95.8,1.8
164,45,7.3,30.6,40.8,29.5,90.6,1.8
164,46,6.79,45.6,55.8,22.9,95.2,1.9
164,47,7.46,40.9,103.4,23,97.6,1.9
164,48,7.12,39.7,53.3,24.4,90.8,1.9
164,49,6.93,46.4,89.5,14.7,92.9,2
164,50,6.74,48.7,58.2,10.7,98.8,2
165,0,7.35,40,76.9,34.8,96.1,0.2
165,1,7.28,40.3,42.8,13.7,89.1,0.3
165,2,7.48,49.5,61.8,6.4,97.4,0.3
165,3,7.47,33.5,39.5,19.8,94.5,0.3
165,4,7.39,37.5,53.2,21.4,98.2,0.4
165,5,7.2,35.4,73.4,30.1,83.1,0.4
165,6,7.1,47.8,90,30.3,81.5,0.4
165,7,7.09,39.3,74.3,17.1,97,0.5
165,8,7,30.4,63.9,8.5,96.2,0.5
165,9,7.3,36.4,59.4,28,94.6,0.5
165,10,6.97,39.6,33.8,25.3,95.6,0.6
165,11,7.02,31.6,91.4,34.2,86.1,0.6
165,12,7.45,40.2,78.4,18.7,94.8,0.6
165,13,6.95,48.1,77,29.2,92.6,0.7
165,14,6.71,48.8,94.1,14.1,97.3,0.7
165,15,6.81,47.1,34.6,11,94.2,0.8
165,16,6.89,37.7,49.3,23.6,93.3,0.8
165,17,7.1,42.8,61.6,25.1,83.2,0.8
165,18,7.11,47.7,65.5,12.8,98.7,0.9
165,19,7.36,35.9,47,29,80.4,0.9
165,20,7.25,41.9,58.6,22.8,86.6,0.9
165,21,7.01,33.8,54.7,7.7,88.7,1
165,22,7.23,30.2,55.5,33.2,85.6,1
165,23,6.71,33,77,6.1,97,1
165,24,6.74,36.8,43.8,33.6,90.7,1.1
165,25,7.27,31,102.3,9.5,81.1,1.1
165,26,7.07,44.3,51.1,9.4,95.9,1.1
165,27,6.98,33.9,35.6,8.5,92.9,1.2
165,28,6.92,38.4,39,31.2,82.9,1.2
165,29,7.42,33.8,33.7,6.9,86.9,1.3
165,30,7.44,33.1,64.5,10.6,95.5,1.3
165,31,7.06,44.3,49.6,7.8,84,1.3
165,32,6.71,49.4,30.5,27.6,93.9,1.4
165,33,7.14,36,57.4,6.3,95.8,1.4
165,34,7.36,39.4,51.4,25.3,90.9,1.4
165,35,7.49,30.3,67.1,22.2,88.4,1.5
165,36,6.83,32.4,64.5,15,97.3,1.5
165,37,7.42,32.2,99.2,23.8,95.8,1.5
165,38,7.18,46,87.4,5.4,89.7,1.6
165,39,7,38.7,78.1,20.5,97.6,1.6
165,40,7.19,41.3,85.7,17.1,82.7,1.6
165,41,6.85,31.5,71.4,27.3,98.5,1.7
165,42,7.37,45.4,59.4,13.6,95.8,1.7
165,43,6.82,30.6,81,23.1,80.2,1.7
165,44,7.23,46.4,97.5,21.9,93.1,1.8
165,45,7.32,44.4,102.8,33.7,97,1.8
165,46,7.24,49.3,57,21,82.7,1.9
165,47,7.33,43.4,60.8,19.8,91.3,1.9
165,48,7.21,31.1,35.1,22.3,96.4,1.9
165,49,6.71,33.2,83.1,14.7,83.8,2
165,50,7.24,43.1,93,5.5,86.5,2
166,0,6.83,30.5,78.3,33.6,94.2,0.2
166,1,6.78,36.4,74.6,9.4,88.5,0.3
166,2,6.89,36.1,61.4,27.4,93.9,0.3
166,3,7.06,44.5,105.3,17.9,87.3,0.3
166,4,7.37,35.7,79.7,20.3,86.7,0.4
166,5,6.71,43.5,66,12,80.7,0.4
166,6,6.72,36.2,97.2,23.2,80.7,0.4
166,7,7.46,48.2,95.3,28.2,96,0.5
166,8,7.36,39.7,38,24.9,84.9,0.5
166,9,7.34,45.2,101.4,34.8,97.9,0.5
166,10,7.22,34,38.9,15.9,94.2,0.6
166,11,7.46,48,34.8,7.7,93.1,0.6
166,12,6.8,39.3,99.3,13.9,90.6,0.6
166,13,6.73,38.4,96.4,30.3,90,0.7
166,14,6.96,34.4,55.5,29.5,85.9,0.7
166,15,7.35,46.6,58.8,27.3,90.6,0.8
166,16,7.1,43.8,51,15.4,80.2,0.8
166,17,7.26,30.7,77.9,13.4,93.5,0.8
166,18,6.77,35.2,98.6,15.4,95,0.9
166,19,6.9,32.3,60.4,9.9,97.1,0.9
166,20,6.8,47.8,82.3,21.1,92.7,0.9
166,21,6.91,32.8,68.7,11.8,85.6,1
166,22,7.28,30.8,92.4,28.9,87,1
166,23,6.79,39.1,56.4,22.4,98.3,1
166,24,7,37.7,62.4,7.7,93.2,1.1
166,25,7.01,40,45.8,34,86.7,1.1
166,26,7.03,38,59.7,34.9,82.6,1.1
166,27,7.09,36.9,88.4,18.6,95.9,1.2
166,28,7.26,33.7,43.8,34.2,84.3,1.2
166,29,7.18,35.4,91.4,19.9,96.5,1.3
166,30,7.14,36.2,80.3,31.8,93.8,1.3
166,31,7.38,41.1,39.3,28.3,96.6,1.3
166,32,7.09,42.3,105.5,32,85.5,1.4
166,33,7.49,48.3,44.7,12.4,89.8,1.4
166,34,7.09,45.5,53.3,9.7,87.8,1.4
166,35,7.02,44.6,54.9,26.4,87.1,1.5
166,36,6.82,40.4,63.2,33.2,93.9,1.5
166,37,6.99,41.1,31.7,9.3,80.5,1.5
166,38,7.32,39,68.1,34.5,96.3,1.6
166,39,7.32,44.2,89.2,5.2,89.3,1.6
166,40,7.03,46.4,59.6,5.6,96.6,1.6
166,41,6.87,46.9,103.2,26.9,97.9,1.7
166,42,6.95,46.6,103.8,22.6,91.7,1.7
166,43,6.72,30.2,87.9,5.8,91.7,1.8
166,44,7.12,39.8,37.3,33.8,94.8,1.8
166,45,7.34,32.9,60.4,18.2,82.3,1.8
166,46,7.48,42.1,45,33.1,97.6,1.9
166,47,6.82,31.8,80.8,10.2,98,1.9
166,48,7.06,41.5,86.5,25.3,81.3,1.9
166,49,7.3,43.2,86.9,20.3,96.4,2
166,50,7.37,36.4,90.7,23.1,95.1,2
167,0,7.02,39.4,34.3,31.7,80.1,0.2
167,1,6.75,33.1,88.4,22.5,94.3,0.3
167,2,7.38,46.7,45.8,33.5,90.1,0.3
167,3,7.47,32.4,50.7,22,88.2,0.3
167,4,7.24,38.9,58.4,6.6,82.9,0.4
167,5,7.09,36.8,103.2,34.1,80.7,0.4
167,6,7.06,37.9,44.9,11.2,80.9,0.4
167,7,6.7,31.9,88.2,29,96.5,0.5
167,8,7.1,31.5,100.2,16.3,93.6,0.5
167,9,7.31,34.7,51.4,16,88.7,0.5
167,10,7.19,41.6,71.7,21.5,85.3,0.6
167,11,6.96,37.2,31.8,32.6,91.8,0.6
167,12,6.97,48.5,37.8,24.3,87.4,0.6
167,13,6.97,31.2,44.6,28.8,93.7,0.7
167,14,7.18,41.4,69.3,15.3,88.2,0.7
167,15,6.83,44.1,94.9,19.7,87.9,0.8
167,16,7.01,39.2,46.3,8,82.2,0.8
167,17,7.06,40.9,61.4,10.6,84.9,0.8
167,18,6.7,36.7,88.4,11.4,86.5,0.9
167,19,7.32,48.6,66.1,17.5,91.3,0.9
167,20,6.8,37.6,101.4,18,87.5,0.9
167,21,7.49,38.3,75.8,32,80.2,1
167,22,7.34,37.3,30.2,19.9,82.9,1
167,23,7.13,32.4,38.3,30.7,95.5,1
167,24,6.98,42.2,48,23.8,87.9,1.1
167,25,7.37,43.4,67.4,12.3,83.1,1.1
167,26,7.04,42.6,54.8,5.5,96.8,1.1
167,27,7.4,46.8,67.6,33.5,82.2,1.2
167,28,7.23,39.8,77.4,27.3,92.4,1.2
167,29,7.23,32.5,72,22.1,87.8,1.3
167,30,7.07,48.4,99.9,16,86.6,1.3
167,31,7.08,32.3,68.9,22.6,99,1.3
167,32,6.87,41.9,81.7,8,86.3,1.4
167,33,7.17,43.8,65.6,32.8,91.3,1.4
167,34,6.91,34.9,39.9,27.6,88.6,1.4
167,35,7.44,30.1,108.3,26.2,97.5,1.5
167,36,7.27,37.2,64.8,33.6,86.1,1.5
167,37,7.01,44.5,43.1,29,88.7,1.5
167,38,6.74,34.7,52.4,26.6,85.5,1.6
167,39,7.35,30.2,96.8,35,98.2,1.6
167,40,7.43,43,71.5,13.1,92.5,1.6
167,41,6.79,30.6,58.6,8,97.4,1.7
167,42,7.46,47.3,72.7,15.4,89.1,1.7
167,43,7.13,33,36.1,8.3,86.1,1.8
167,44,7.39,36.3,61.6,27.2,93.3,1.8
167,45,7.23,46.6,51.2,27.7,92.8,1.8
167,46,6.98,48.7,66,22,90.8,1.9
167,47,6.74,36.8,103.8,9.5,85.9,1.9
167,48,7.13,30.1,76.8,19.3,85.2,1.9
167,49,7.15,42.2,63.2,16.5,88.3,2
167,50,7.08,31.7,38.2,13.6,96.6,2
168,0,7.42,40.6,92.6,13.3,81.8,0.2
168,1,7.08,40.8,54.9,34.4,88.1,0.3
168,2,7.14,41.9,68.6,28,88.5,0.3
168,3,6.89,42.7,92.6,31,90.5,0.3
168,4,7.16,48.8,68.7,17,93.6,0.4
168,5,7.34,48.6,54.3,20.2,81.4,0.4
168,6,7.25,30.7,50.1,26.7,83.7,0.4
168,7,7.24,47.3,73.8,14.4,96.3,0.5
168,8,7.2,43.2,44.9,24.8,88.4,0.5
168,9,6.77,34,84.8,17.4,81.9,0.5
168,10,7.45,34.8,67.2,12,90.2,0.6
168,11,7.27,39.8,53.9,5.6,95.4,0.6
168,12,7.05,40.8,53.9,16.1,81.3,0.6
168,13,6.77,31.5,104.7,34.5,83.6,0.7
168,14,7.04,48.9,48.8,8.4,97.6,0.7
168,15,7.04,44.6,33.4,25.5,95.4,0.8
168,16,7.12,37.6,108.2,21.6,85.5,0.8
168,17,7.26,32,102.7,7.6,98,0.8
168,18,7.3,49.1,101.8,17.3,93.4,0.9
168,19,6.74,38.6,86.3,7.1,95.3,0.9
168,20,7.36,33.8,37.4,23.7,88.8,0.9
168,21,6.92,45.2,107.9,17,87.1,1
168,22,6.82,31,100.1,21.1,83.9,1
168,23,7.34,32.3,58.3,20.3,97.1,1
168,24,6.77,39.9,85.3,30.4,93.2,1.1
168,25,6.78,31.2,83.6,20.2,93,1.1
168,26,6.79,33.2,107.6,15.3,89.7,1.1
168,27,7.32,42.1,104.9,18,85.1,1.2
168,28,6.99,31.3,102.3,9.3,87.4,1.2
168,29,7.2,42.5,78.4,5.5,90,1.3
168,30,6.71,46.5,65,34.7,97.1,1.3
168,31,6.87,31,62.4,14.3,83.1,1.3
168,32,7.3,35.8,74.7,29.2,90.2,1.4
168,33,7.22,31.9,48.4,13.8,97.2,1.4
168,34,7.08,46,88.5,24.4,92.2,1.4
168,35,7.12,37,61.4,7.5,93.2,1.5
168,36,7.09,45.1,55.8,10.7,97.6,1.5
168,37,7.1,47.2,58.6,10.2,91.3,1.5
168,38,7.37,48,93.8,16.7,91.7,1.6
168,39,6.93,35.5,57.6,12.7,89.2,1.6
168,40,6.86,45.8,55.7,10.2,92.8,1.6
168,41,7.17,43.5,34.6,17.1,93,1.7
168,42,6.83,33.1,76.6,18.2,94.3,1.7
168,43,7.44,49.2,106.1,6.1,81.1,1.8
168,44,6.84,44.8,77.6,11,95.3,1.8
168,45,6.9,36.8,79.5,20.7,82.1,1.8
168,46,7.26,48.5,44.4,9.2,97.2,1.9
168,47,7.22,47.9,106.4,10.7,90.5,1.9
168,48,7.18,39.1,30.3,18.7,89.1,1.9
168,49,6.97,33.7,43.5,19.8,89.1,2
168,50,7.05,45.2,32.1,17.9,95,2
169,0,6.88,43.1,93.3,14.2,85.5,0.2
169,1,6.97,42.6,66.8,32.9,81.7,0.3
169,2,7.26,33.4,49.7,28.4,93.9,0.3
169,3,7.19,36.4,42.9,18.7,80,0.3
169,4,6.89,35.9,86.1,30.4,88.1,0.4
169,5,7.16,40.5,94,21.3,92.7,0.4
169,6,7.3,39.9,38.3,6.1,82.7,0.4
169,7,6.88,38,42.9,27.6,91,0.5
169,8,7.18,33.4,100.7,20,87,0.5
169,9,7.1,43.3,71.1,8.7,95.7,0.5
169,10,6.94,49.5,108.6,34.8,90.8,0.6
169,11,6.82,31.5,34.6,28.3,95.1,0.6
169,12,7.49,43.1,41.9,11.3,95.2,0.6
169,13,6.98,45,102.2,5,88,0.7
169,14,7.34,48.6,58.5,11.6,84.4,0.7
169,15,7.01,39.6,40,15.5,82.4,0.8
169,16,6.72,44.9,43.4,22.2,90.2,0.8
169,17,7.34,46.2,84.8,24.9,87,0.8
169,18,7.26,36.6,68.6,16.8,86.6,0.9
169,19,6.82,33.2,33.7,31.9,80.8,0.9
169,20,7.44,45.2,82.6,19.2,98.9,0.9
169,21,7.38,42.5,93.6,26.2,92.4,1
169,22,7,35.9,35.9,25.7,91.1,1
169,23,6.88,37.5,84,17.5,80.5,1
169,24,6.84,47.2,74.3,32.5,89.8,1.1
169,25,7.12,45.2,54.8,15.1,96.3,1.1
169,26,7.3,40.3,51.9,27.7,96.1,1.1
169,27,6.72,47.1,63.6,13.7,88.1,1.2
169,28,7.42,46.5,79.9,29.1,90.9,1.2
169,29,7.35,39.4,71.4,7.3,91.8,1.3
169,30,6.87,44.2,40.1,16.9,97.4,1.3
169,31,7.49,48.6,34.2,32,94.7,1.3
169,32,7.02,37.1,108.4,11.1,80.4,1.4
169,33,6.98,34.1,101.5,34.8,96,1.4
169,34,7.06,33.5,33.5,5.8,86.7,1.4
169,35,7.32,42.3,51.2,26.5,97.3,1.5
169,36,6.76,45.4,97.8,11.8,96,1.5
169,37,7.29,47.1,58.4,25.3,87.4,1.5
169,38,7.05,32.3,78.3,14.9,93.1,1.6
169,39,7.15,39.5,44.5,31.5,95.4,1.6
169,40,7.03,46.5,74.2,26.8,89.3,1.6
169,41,7.36,33.6,83.9,10.9,92.3,1.7
169,42,7.44,42,97.6,23.2,94.3,1.7
169,43,7.3,47.4,96.2,8.2,83.6,1.8
169,44,7,40,41.3,31.2,84.2,1.8
169,45,7.19,41,63.3,8.1,85.8,1.8
169,46,6.76,32.8,63.3,28.3,90.5,1.9
169,47,7.26,36.8,77.8,34.8,96.1,1.9
169,48,6.95,47.1,109.2,18.3,97.9,1.9
169,49,6.71,38.6,62.8,5.6,91.8,2
169,50,7.48,34,32.8,33,96,2
170,0,7.31,44.8,108.1,30.6,86.7,0.2
170,1,6.83,33.5,88.8,7.9,91.7,0.3
170,2,7.09,44.5,49.3,14.2,86.1,0.3
170,3,6.97,33.3,95.9,12.4,94.5,0.3
170,4,7.04,45.3,34.9,5.1,85.7,0.4
170,5,6.76,31.5,74.1,12.1,96.5,0.4
170,6,7.16,41.2,36.3,32,90.8,0.4
170,7,6.78,38,35.6,9.9,83.7,0.5
170,8,7.23,48.4,48.2,26.9,98.1,0.5
170,9,7.24,44.2,97,10.7,83.7,0.5
170,10,7.12,47.9,43,35,82.5,0.6
170,11,7.14,40.7,95.5,6.9,94.1,0.6
170,12,7.42,41.4,102.3,34.8,90.8,0.6
170,13,7.09,39,49.7,12.2,93.4,0.7
170,14,6.93,49.8,47.6,10.6,87,0.7
170,15,7.18,46.7,32.3,5.9,95.3,0.8
170,16,6.75,34.3,52,12,88.9,0.8
170,17,7.05,42.8,109.8,27.4,96.1,0.8
170,18,7.02,34,105.7,8.4,94.7,0.9
170,19,6.94,44.5,109.4,31.3,87.2,0.9
170,20,7.22,39.9,76.2,28.4,96.4,0.9
170,21,7.04,31.6,34.7,31.8,90.5,1
170,22,7.11,39.7,91.6,21.5,82.3,1
170,23,7.34,42.5,37.5,14.5,96.1,1
170,24,6.71,33,96.6,24.5,83.6,1.1
170,25,7.3,36.3,78.5,19.4,83.9,1.1
170,26,7.22,37.4,38.6,22.6,80.4,1.1
170,27,6.98,39.7,90.9,13.2,90.3,1.2
170,28,7.22,33.4,47.2,33.4,97.8,1.2
170,29,7.24,39.5,109.3,24.6,82.7,1.3
170,30,6.76,35.7,80.7,28.7,87.4,1.3
170,31,7.37,48.4,57.6,6.4,94.3,1.3
170,32,7.43,48.7,105.7,15.9,85.2,1.4
170,33,7.24,37.8,97.9,18.3,85.1,1.4
170,34,6.91,39.6,76.8,34.9,85.6,1.4
170,35,7.23,49,100.1,19.6,87.8,1.5
170,36,7.37,45.1,44.8,20.1,82.7,1.5
170,37,6.93,35.9,88.1,5.9,85.7,1.5
170,38,7.17,34.4,100,35,81.5,1.6
170,39,6.96,49.6,63,19,87.8,1.6
170,40,7.04,38.2,74.5,7.3,87.5,1.6
170,41,7.33,47.3,103.1,28.6,83.9,1.7
170,42,7.17,44.5,60.4,14.1,80.1,1.7
170,43,6.87,38.8,75.1,17.7,91,1.8
170,44,7.5,34.7,32.2,26.8,84.7,1.8
170,45,7.17,41.4,100.2,25.4,89.5,1.8
170,46,7.22,37.1,86.3,12.6,95.4,1.9
170,47,6.99,37,45.2,26.9,85.6,1.9
170,48,7.07,45.3,75.2,9.4,94.2,1.9
170,49,6.84,32.6,87.4,18.2,85.5,2
170,50,7.2,39.6,88.8,18.1,81.2,2
171,0,7.18,34.7,89.4,14.1,86,0.2
171,1,7.28,38.4,98.9,18.6,80.8,0.3
171,2,6.93,38.9,82.5,7.6,87.5,0.3
171,3,7.41,44.5,38.1,34.9,96.6,0.3
171,4,7.37,39.4,105.6,9.4,88,0.4
171,5,7.4,39,36.9,6.8,88.9,0.4
171,6,7.26,37,106,10.7,93.6,0.4
171,7,7.12,40.4,51.6,5.8,81.7,0.5
171,8,7.24,47.3,94.9,10.3,81.7,0.5
171,9,7.22,30.7,43.5,13.3,81.7,0.5
171,10,7.46,41.7,40.6,8.7,93.3,0.6
171,11,7.34,46.5,43.9,24.2,84.1,0.6
171,12,7,49.7,32,17.6,80.6,0.6
171,13,6.78,40.9,54.1,7.2,87.3,0.7
171,14,7.22,32.1,82.9,20.3,92.4,0.7
171,15,7.34,31.8,53.4,23.6,81.5,0.8
171,16,7.05,47,57.6,5.3,89.6,0.8
171,17,6.82,46.8,73.7,31.1,98.7,0.8
171,18,6.86,35.7,34.8,32.1,93.1,0.9
171,19,7.43,49.9,45.9,23.1,94,0.9
171,20,7.23,46.6,89.7,13.8,95.7,0.9
171,21,7.21,33.6,31.7,13.9,93.6,1
171,22,7.07,42.8,38.4,17.3,94.7,1
171,23,7.47,36.7,79.5,30.4,98.8,1
171,24,7.11,46.1,67.2,5.1,86.8,1.1
171,25,7.24,45.2,46.5,7.9,92.6,1.1
171,26,6.79,37.7,82.5,28.6,86.1,1.1
171,27,7.39,43.6,91.4,26.6,82.8,1.2
171,28,6.92,35.6,50.4,33.5,80.3,1.2
171,29,7.2,37.4,58,11,97.6,1.3
171,30,6.77,42.7,35.4,17.5,87.2,1.3
171,31,7.37,32.2,109.2,26,87.4,1.3
171,32,6.9,36.5,96.9,28.9,94.2,1.4
171,33,7.17,42.9,72.7,16.7,88.3,1.4
171,34,7.33,49.2,92,10.1,86.2,1.4
171,35,6.79,35.7,88.3,21.4,95,1.5
171,36,7.07,49.3,91.7,6,98.6,1.5
171,37,7.28,36.9,100.4,15.4,97.8,1.5
171,38,6.78,42.4,45.1,30.3,97.1,1.6
171,39,7.19,41.8,57,16.4,80.4,1.6
171,40,7.47,46.1,86.7,6.2,87.3,1.6
171,41,7.27,45.6,74.6,10.1,90.4,1.7
171,42,7.31,37.5,93.1,32.7,94.2,1.7
171,43,6.92,33.1,50.7,19.7,99,1.8
171,44,7.24,41,105.4,24,93.2,1.8
171,45,6.72,30.6,70.9,22.8,95.2,1.8
171,46,6.86,39.5,53.8,7,84.8,1.9
171,47,6.94,46.8,83.9,31.6,90.1,1.9
171,48,7.05,36.1,43.6,6.1,81.1,1.9
171,49,7.37,41.8,73.1,23.4,94,2
171,50,6.9,46.6,49.7,23.4,82.8,2
172,0,6.81,45.5,46.1,31.8,91.5,0.2
172,1,7.49,32.3,61.1,21.4,91.9,0.3
172,2,6.95,34.9,76.2,22.2,95.1,0.3
172,3,6.88,44.5,57.8,5.6,81.4,0.3
172,4,6.75,41.7,92.1,20.5,97,0.4
