Bioreactor,Day,pH,CO2,O2_MFC,Cell_Density,Cell_Viability,Product_Titer
179,6,7.35,50.4,88,16.8,97.8,1
179,7,6.88,102.5,88,28.6,95.3,1
179,8,7.38,73.4,88,18.7,84.9,1
179,9,6.96,96.1,88,30.7,90.8,1.1
179,10,7.08,65.7,88,27.3,81.8,1.1
179,11,7.29,83.8,88,23.5,82.3,1.1
179,12,6.88,32.4,88,31.8,85.5,1.1
179,13,7.14,56.9,88,12.4,89.1,1.1
179,14,6.93,90.3,88,27.2,88.5,1.1
179,15,7.15,86.8,88,18.2,80.6,1.1
179,16,7.28,41.6,88,22.4,90.9,1.2
179,17,7.23,50.3,88,11.4,89.5,1.2
179,18,7.24,108.1,88,29.1,83.2,1.2
179,19,7.07,65.2,88,17,94.7,1.2
179,20,7.13,108.9,88,11.3,98.5,1.2
179,21,7.43,93.9,88,6.5,84.7,1.2
179,22,7.03,74.2,88,25.3,85.7,1.2
179,23,7.02,47,88,30.7,87.5,1.2
179,24,7.31,102.4,88,9.4,90.2,1.2
179,25,7.31,96.1,88,17.6,95.5,1.2
179,26,6.91,56.2,88,23.9,98.4,1.3
179,27,7.27,43.4,88,5.3,98,1.3
179,28,7.2,109.8,88,15.6,89.8,1.3
179,29,6.85,46.1,88,17.4,80.3,1.3
179,30,7.29,107.7,88,32.7,85.6,1.3
179,31,7.36,30.6,88,9.9,81.9,1.4
179,32,6.89,57.6,88,23.9,82.6,1.4
179,33,7.24,65.1,88,9.5,93.2,1.4
179,34,7.49,101.9,88,22.4,89,1.5
179,35,7.06,47,88,21.1,97.4,1.5
179,36,7.41,39.7,88,18.9,86.6,1.5
179,37,6.73,100,88,21.5,82.8,1.5
179,38,6.75,36.2,88,13.5,80.6,1.5
179,39,7.25,76.9,88,13.2,86.8,1.5
179,40,7.37,44.8,88,20.1,82.7,1.5
179,41,7.16,75.9,88,5.9,88.9,1.5
179,42,6.74,33.1,88,20.5,82.2,1.5
179,43,6.88,45.2,88,10.5,92.6,1.5
179,44,7.45,86.6,88,19.7,89.1,1.5
179,45,6.95,58.8,88,7.7,86.4,1.6
179,46,7.32,43.1,88,10.8,85.2,1.6
179,47,7.21,90.2,88,17.5,94.5,1.6
179,48,7.23,32.3,88,13.7,82.7,1.6
179,49,7.17,46,88,11.4,84.8,1.7
179,50,7.42,76.8,88,27.8,81,1.7
180,0,6.96,69.7,88,20.5,96.9,1.7
180,1,6.91,75.5,88,22.5,86.9,1.8
180,2,7.23,33.7,88,26.1,82,1.8
180,3,6.97,67.9,88,10.3,82.1,1.8
180,4,6.85,97.1,88,20.3,98.9,1.8
180,5,6.93,75.2,88,20.4,85.1,1.8
180,6,6.93,97.6,88,34.3,84.4,1.8
180,7,7.25,55.1,88,30.3,98.5,1.9
180,8,6.98,64.8,88,34,98.5,1.9
180,9,7.44,31.2,88,18.9,84.7,1.9
180,10,6.83,103.3,88,13.8,90.9,1.9
180,11,7.28,40.5,88,26.1,80.6,1.9
180,12,6.73,71.2,88,26.5,86.6,1.9
180,13,7.12,91.8,88,14.2,97.4,1.9
180,14,6.95,100.7,88,32.5,97.9,2
180,15,6.98,53.7,88,28.9,97.6,2
180,16,7.18,33.7,88,26.8,95.8,2
180,17,7.34,72.5,88,25.5,95.7,2
180,18,6.73,50.6,88,19.9,83.6,2
180,19,7.08,83.9,88,8.2,83.7,2
180,20,7.32,80.4,88,7.9,94.4,2
180,21,,,88,,,
180,22,,,88,,,
180,23,,,88,,,
180,24,7.38,77.7,89,30.7,96,0.2
180,25,6.88,91.4,89,11.2,85,0.3
180,26,7.08,66.9,89,6.2,86.5,0.3
180,27,6.71,70.5,89,6,93.9,0.3
180,28,6.71,43.9,89,17.8,91.2,0.3
180,29,6.74,102.4,89,21.1,98.9,0.3
180,30,7.16,31,89,14.3,93.5,0.4
180,31,7.34,75.7,89,17.6,86,0.4
180,32,7.19,109.5,89,27.1,84.9,0.4
180,33,6.7,73.6,89,10.9,92.4,0.4
180,34,7.27,109.4,89,34.1,80.2,0.5
180,35,7.1,105.1,89,21.2,99,0.5
180,36,6.78,72.8,89,31.4,89.9,0.5
180,37,7.08,30.2,89,14.6,83.2,0.5
180,38,7.07,64.6,89,13.6,90.6,0.5
180,39,6.79,75.8,89,22.7,82.1,0.5
180,40,7.24,97,89,10.7,83.7,0.5
180,41,7.19,64,89,13.1,83.6,0.6
180,42,6.77,44.2,89,9.3,87.3,0.6
180,43,7.46,78.2,89,28.4,95.2,0.6
180,44,6.99,45.6,89,18.5,80.5,0.6
180,45,7.33,46.1,89,10.5,94.7,0.6
180,46,6.97,79.2,89,13.7,96.5,0.6
180,47,7.02,37.1,89,14.2,83.7,0.6
180,48,7.11,56,89,9.3,91.6,0.6
180,49,7.25,32.8,89,26.6,81.6,0.6
180,50,6.88,68.6,89,21.9,85.2,0.6
181,0,6.98,71.9,89,13.9,97.6,0.6
181,1,7.06,46.9,89,13.9,87.9,0.7
181,2,7.15,74.7,89,34,93.3,0.7
181,3,6.98,100.7,89,14.2,85.7,0.7
181,4,6.99,49.7,89,34.9,80.8,0.8
181,5,7.32,74.3,89,30.9,93.2,0.8
181,6,6.74,81.8,89,26.6,96.7,0.8
181,7,6.89,48.7,89,28.8,83,0.8
181,8,6.83,42.9,89,31.5,85,0.8
181,9,7.3,50.9,89,10.8,94.4,0.8
181,10,6.98,100.6,89,9.2,80.2,0.8
181,11,7.33,76,89,27.2,88.1,0.9
181,12,7.4,79.9,89,5.5,87.2,0.9
181,13,6.75,70.1,89,31.1,90.6,0.9
181,14,6.79,47.8,89,17.4,82.9,0.9
181,15,7.42,103.9,89,21.2,83.3,1
181,16,7.38,93.6,89,26.2,92.4,1
181,17,6.92,103.5,89,22.2,89.6,1
181,18,7.18,53.8,89,8.4,90.1,1
181,19,7.21,54.8,89,34.7,84.6,1
181,20,7.47,79.5,89,30.4,98.8,1
181,21,7.47,96.9,89,27,98.9,1
181,22,7.33,103.5,89,17.8,96.6,1.1
181,23,7.02,102.1,89,25.2,98.7,1.1
181,24,6.93,71.5,89,33.5,98.3,1.1
181,25,6.73,99.1,89,15.5,97.5,1.1
181,26,6.76,35.1,89,16.3,94.4,1.1
181,27,7.32,91.3,89,26.7,85.4,1.1
181,28,6.85,67.6,89,8.8,89.6,1.1
181,29,7.47,42.6,89,11,93.3,1.1
181,30,7.19,79.5,89,28.8,98,1.1
181,31,7.36,52.4,89,31,83.1,1.1
181,32,7.35,30.9,89,17.5,95.6,1.2
181,33,7.17,107,89,32.3,95.5,1.2
181,34,7.44,64.5,89,20.4,93.6,1.2
181,35,7.39,108.1,89,26.7,95.8,1.2
181,36,6.78,98.3,89,10.7,89.7,1.2
181,37,7.31,31.2,89,19,91,1.2
181,38,7.3,60.4,89,27.9,82.5,1.2
181,39,7.44,36.7,89,24.6,97.1,1.2
181,40,7.07,32.5,89,9.9,94.3,1.3
181,41,7.23,72,89,22.1,87.8,1.3
181,42,6.89,99.9,89,6.9,94.5,1.3
181,43,7.23,96.1,89,29.4,87.6,1.3
181,44,7.37,96,89,6.5,81.6,1.3
181,45,7.45,37.4,89,23.3,81.3,1.3
181,46,7.1,47.2,89,19.8,93.2,1.3
181,47,7.35,74.5,89,14.2,93.8,1.3
181,48,6.94,74.7,89,24.2,82.9,1.3
181,49,7.37,72.9,89,14.5,86.4,1.3
181,50,7.28,108.4,89,11.4,80.8,1.3
182,0,6.89,108.5,89,30.4,92.9,1.4
182,1,7.29,91.6,89,24.1,92.1,1.4
182,2,6.97,79.2,89,34.5,90.9,1.4
182,3,6.95,80.2,89,19.1,83.8,1.4
182,4,7.06,30.1,89,28.3,88.9,1.4
182,5,7.38,107.5,89,21.6,91,1.4
182,6,6.96,73.4,89,31.1,85.8,1.4
182,7,7.49,108.1,89,6.3,97.9,1.5
182,8,7.35,46.6,89,11,91.8,1.5
182,9,7.06,101.5,89,11,95.7,1.5
182,10,7.36,108.5,89,17.6,96.9,1.5
182,11,6.85,60.2,89,20.4,82.8,1.5
182,12,7.42,93.6,89,30.5,83.2,1.6
182,13,7.01,30.9,89,15,98.1,1.6
182,14,7.39,104.8,89,14.6,85.1,1.6
182,15,7.04,83.4,89,11,82.7,1.6
182,16,6.87,65.4,89,20.1,84.3,1.6
182,17,7.09,34.7,89,9.3,86.5,1.6
182,18,6.88,39.7,89,5.7,90,1.6
182,19,6.8,42.2,89,16.6,89.5,1.7
182,20,7.08,109.3,89,12.1,83,1.7
182,21,7.3,87.6,89,28.4,82.8,1.7
182,22,7.07,57.9,89,10.2,82.7,1.7
182,23,6.84,45.8,89,10.5,89.2,1.7
182,24,6.95,66.8,89,26.9,98.8,1.7
182,25,6.77,55.2,89,16.2,96.8,1.7
182,26,6.87,75.1,89,17.7,91,1.8
182,27,6.98,69.4,89,20.9,95.4,1.8
182,28,7.05,38.5,89,31.5,95.5,1.8
182,29,6.97,47.6,89,20.8,98,1.8
182,30,7.16,105.6,89,7.6,94,1.8
182,31,7.2,49.7,89,9.8,81.9,1.8
182,32,7.16,41.4,89,10.1,91.9,1.8
182,33,6.84,50.4,89,11.2,92.4,1.8
182,34,7.49,54.2,89,14.5,84.4,1.8
182,35,7.16,57.9,89,16.7,82.5,1.9
182,36,7.39,36.5,89,7.2,82.7,1.9
182,37,7.11,98.2,89,23.9,92.6,1.9
182,38,7.33,94.3,89,24.3,87.7,1.9
182,39,6.87,94.5,89,17.6,96.3,1.9
182,40,7.39,36.3,89,24.5,83.2,1.9
182,41,6.97,65.2,89,15.7,90.8,2
182,42,6.75,108.9,89,8.5,81.4,2
182,43,,,89,,,
182,44,,,89,,,
182,45,,,89,,,
182,46,,,89,,,
182,47,6.85,46,90,6.5,98.9,0.2
182,48,6.95,63.8,90,24.6,81.5,0.2
182,49,7.41,94.6,90,5.4,86.7,0.2
182,50,7.33,77.4,90,14.4,88.7,0.2
183,0,7.27,45.7,90,13.4,86.2,0.3
183,1,6.73,56.8,90,6.2,80.3,0.3
183,2,7.06,82.9,90,24,88.9,0.3
183,3,6.88,89.6,90,16.3,98.4,0.3
183,4,7,99.5,90,16.8,82.7,0.3
183,5,6.71,63,90,16.1,96.5,0.3
183,6,6.75,34.2,90,32.1,83.8,0.4
183,7,6.89,41.5,90,16.6,82.7,0.4
183,8,6.74,47.6,90,17.1,89.3,0.4
183,9,6.81,39.1,90,28.8,94.1,0.5
183,10,6.9,86,90,10.6,96.1,0.5
183,11,7.06,39.6,90,14.6,83.3,0.5
183,12,7,69.9,90,24.8,89.8,0.5
183,13,6.78,61.5,90,10.4,89.8,0.6
183,14,7,85.8,90,28.2,85.5,0.6
183,15,7.29,79.8,90,25.7,94,0.6
183,16,6.81,104.3,90,29.4,88.8,0.6
183,17,7.49,104.3,90,9.3,96.8,0.6
183,18,6.7,58.7,90,15,98.8,0.7
183,19,6.85,37.2,90,9.7,95,0.7
183,20,7.35,40,90,16.8,82.2,0.8
183,21,7.02,54.2,90,29.6,89.5,0.8
183,22,7.13,59.3,90,28.1,88.8,0.8
183,23,6.77,96.7,90,7.6,87.8,0.9
183,24,6.95,62.6,90,33.1,95.2,0.9
183,25,7.11,56.2,90,35,91.5,0.9
183,26,6.71,74.6,90,27.4,91.2,0.9
183,27,7.17,78.8,90,7.9,86,0.9
183,28,7.37,102.1,90,30.4,86.1,0.9
183,29,7.25,72.9,90,27.1,98.6,1
183,30,7.03,76.7,90,10.9,91.6,1
183,31,7.08,77.7,90,34.2,90.3,1
183,32,6.82,100.1,90,21.1,83.9,1
183,33,6.87,58.1,90,24,93.2,1
183,34,7.2,76.1,90,26.3,87.7,1.1
183,35,7.37,32.2,90,17.4,90.8,1.1
183,36,6.78,63.7,90,25.3,95.7,1.1
183,37,6.73,51,90,10.3,84.8,1.1
183,38,6.96,32.1,90,28.5,83.4,1.1
183,39,7.06,41.3,90,25.3,81.2,1.1
183,40,7.5,98.7,90,20.4,83.1,1.1
183,41,7.44,63.6,90,34.6,92.7,1.1
183,42,6.79,102.5,90,11,81.4,1.2
183,43,7.09,40.8,90,14.3,89.2,1.2
183,44,6.7,53,90,34,90.1,1.2
183,45,6.8,37.4,90,29.8,92.4,1.2
183,46,7.21,101.4,90,9.5,95.5,1.2
183,47,7.28,60.5,90,7.9,98.9,1.2
183,48,6.71,88.3,90,18,83.9,1.3
183,49,6.76,57.1,90,11.9,94.8,1.3
183,50,7.48,79.5,90,19.9,83.2,1.3
184,0,6.98,73.8,90,30.6,85.2,1.3
184,1,7.12,68.1,90,11.3,96.5,1.3
184,2,6.71,35.2,90,5.5,90,1.4
184,3,7.32,70.3,90,31.6,94.3,1.4
184,4,7.22,78.9,90,15.9,83.7,1.4
184,5,6.93,51.6,90,8.6,97.2,1.4
184,6,7.36,46.9,90,23.4,90.7,1.4
184,7,7.49,30.3,90,30,80.6,1.5
184,8,6.73,96.3,90,19.2,93.5,1.5
184,9,7.31,67.2,90,21.3,94.9,1.5
184,10,7.18,56.6,90,8.8,97.5,1.6
184,11,7.15,84.6,90,7.3,95,1.6
184,12,6.75,98.2,90,30.5,98.1,1.6
184,13,7.19,40,90,11.4,92,1.6
184,14,6.79,44.4,90,5.9,92.8,1.6
184,15,7.27,55.8,90,9.3,93.5,1.7
184,16,7.27,93.1,90,5.2,86.5,1.7
184,17,6.98,30.1,90,29.7,93.8,1.8
184,18,7.28,67.8,90,32.3,89.1,1.8
184,19,7.24,97.6,90,25.9,91.4,1.8
184,20,6.89,41.3,90,22.9,93.6,1.8
184,21,7.34,77.9,90,34.9,90.1,1.9
184,22,6.72,34.9,90,14.3,83.5,1.9
184,23,6.96,55.1,90,25.5,90,1.9
184,24,7.47,63.7,90,34.6,98.3,1.9
184,25,6.78,83.1,90,31.9,92.3,2
184,26,7.05,59.8,91,12.7,82.3,0.2
184,27,7.15,71.3,91,7.6,85.6,0.3
184,28,7.1,88.7,91,23.4,83.9,0.3
184,29,7.04,36.9,91,18.4,89.5,0.3
184,30,7.22,94.6,91,18.7,86.3,0.3
184,31,7.04,108,91,13.8,88.3,0.3
184,32,7.47,87.6,91,18.3,81.2,0.4
184,33,7.11,81.8,91,19.5,82.9,0.4
184,34,6.98,75.1,91,12.5,85.1,0.4
184,35,6.93,83.5,91,18.4,97.9,0.4
184,36,7.36,48.8,91,28.1,93.5,0.4
184,37,6.74,76.4,91,20.8,84.5,0.4
184,38,7.34,103.3,91,32,86.6,0.4
184,39,6.87,91.9,91,17.9,91,0.5
184,40,7.24,79,91,13.2,81.9,0.5
184,41,6.81,89.7,91,34.3,95.7,0.5
184,42,7.29,40.1,91,12.5,86.3,0.5
184,43,7.37,44.8,91,28,96.5,0.5
184,44,7.44,80.8,91,24.4,81.3,0.6
184,45,6.76,48.5,91,6.4,98.1,0.6
184,46,7.03,46.9,91,18.7,94.8,0.6
184,47,7.36,71.9,91,22.8,82.7,0.6
184,48,7.07,44.8,91,5.5,94.2,0.6
184,49,7.49,75.8,91,24.5,98.5,0.6
184,50,7.48,99.6,91,24.2,93.7,0.7
185,0,6.72,106.5,91,21.4,84.3,0.7
185,1,7.45,43.5,91,13.5,97.5,0.8
185,2,7.31,104.8,91,33.7,81.3,0.8
185,3,7.29,73.8,91,24.3,94.2,0.8
185,4,6.73,106.4,91,25.6,94.9,0.9
185,5,7.14,50.6,91,35,92,0.9
185,6,7.1,89.2,91,34.7,92.9,0.9
185,7,6.93,62.3,91,12.4,93.5,0.9
185,8,7.49,62,91,24.7,89.9,0.9
185,9,7.26,69.6,91,5.2,95.6,0.9
185,10,7.12,52.3,91,31.3,98.3,0.9
185,11,6.95,66.9,91,18.2,88.4,1
185,12,6.74,69.9,91,20,96.7,1
185,13,7.18,47.5,91,20,90.9,1
185,14,7.18,54.1,91,18.8,84.2,1.1
185,15,7.46,33.1,91,5.7,97.9,1.1
185,16,7.26,54.8,91,19.4,84.2,1.1
185,17,7.16,58.5,91,33.7,97.9,1.1
185,18,7.38,54.7,91,26.5,82.6,1.1
185,19,6.89,59.5,91,23.3,86.3,1.1
185,20,7.26,77.2,91,14,86.9,1.1
185,21,7.03,39.5,91,21.1,80,1.1
185,22,7.35,51.4,91,19.9,83.7,1.2
185,23,7.35,88.9,91,13,81.9,1.2
185,24,7.01,93.5,91,30.7,90.7,1.2
185,25,7.44,54.4,91,18.9,84.2,1.2
185,26,7.2,78.4,91,5.5,90,1.3
185,27,7.05,109.7,91,8.3,98.6,1.3
185,28,7.29,73,91,26.4,98.7,1.3
185,29,6.98,105.6,91,21,89.8,1.3
185,30,7.26,58.5,91,19.8,90.9,1.3
185,31,6.73,55.1,91,24.5,84.5,1.3
185,32,7.01,32,91,23.7,80.8,1.3
185,33,7.44,31.7,91,18.2,93.4,1.3
185,34,7.49,42.7,91,6.7,85,1.3
185,35,7.42,34.6,91,28.7,81.9,1.4
185,36,6.76,37.4,91,8.7,89.8,1.4
185,37,6.71,30.5,91,27.6,93.9,1.4
185,38,7.06,103.5,91,19.5,90.4,1.4
185,39,6.9,86,91,21.5,97.2,1.4
185,40,7.32,69.4,91,34.1,96.2,1.4
185,41,7.27,93.2,91,18.8,85.7,1.4
185,42,6.96,30.4,91,26.2,83.5,1.4
185,43,6.73,45,91,5.6,80.6,1.5
185,44,6.97,75,91,32.9,94.5,1.5
185,45,6.96,30.2,91,27.3,90.7,1.5
185,46,6.99,42.5,91,23.7,82.9,1.5
185,47,7.34,87.6,91,19.2,98.1,1.5
185,48,7.34,49,91,29.7,89.8,1.6
185,49,7.05,69.2,91,26.9,82.8,1.6
185,50,7.31,31.3,91,18.2,80.4,1.6
186,0,7.12,65,91,29.2,83.3,1.6
186,1,6.7,84.6,91,9.5,88.4,1.7
186,2,7.32,103.1,91,26.8,85.6,1.7
186,3,6.75,59.2,91,26.9,90.4,1.7
186,4,6.81,43.3,91,29.9,92.4,1.7
186,5,7.45,68.6,91,12.2,98.9,1.8
186,6,7.49,98.7,91,19.1,81.1,1.8
186,7,6.85,99,91,17.1,86.5,1.8
186,8,7.21,59.1,91,11.2,94.3,1.8
186,9,6.99,97.8,91,27.5,89.2,1.8
186,10,7.04,73.8,91,20.2,94.2,1.8
186,11,7.04,98.3,91,6.1,84.5,1.9
186,12,6.96,91.2,91,10.9,91.1,1.9
186,13,6.9,89.8,91,25.9,89.9,1.9
186,14,7.01,73.6,91,34.3,96.3,2
186,15,7.35,58.8,91,30,80.4,2
186,16,7.37,73.1,91,23.4,94,2
186,17,7.47,78.7,91,17.4,85.5,2
186,18,7.13,48.3,91,6.1,92.8,2
186,19,,,91,,,
186,20,,,91,,,
186,21,6.91,56.5,92,28.5,80.2,0.2
186,22,6.84,86.6,92,33.2,84.7,0.2
186,23,6.87,41.5,92,30.4,94,0.3
186,24,6.75,88.4,92,22.5,94.3,0.3
186,25,7.26,50.6,92,15.4,96.9,0.3
186,26,7.14,68.6,92,28,88.5,0.3
186,27,7.11,66.8,92,9.3,90.1,0.4
186,28,6.74,39.8,92,26.1,91.7,0.4
186,29,7.38,36.2,92,15.6,90.8,0.4
186,30,7.36,68,92,12.6,84.5,0.4
186,31,7.43,62.9,92,17.7,87.5,0.4
186,32,6.86,53.3,92,15.5,81.1,0.4
186,33,7.31,79,92,5.6,80.9,0.5
186,34,6.81,94,92,12.2,98.1,0.5
186,35,7.46,81.5,92,9.4,80.8,0.6
186,36,7.28,87.8,92,23,81.8,0.6
186,37,6.81,65.1,92,33,84.8,0.6
186,38,6.95,50.6,92,15.3,88.2,0.6
186,39,6.96,58.6,92,26.9,81.7,0.6
186,40,7.15,63.5,92,27.9,80.1,0.6
186,41,6.82,34.6,92,28.3,95.1,0.6
186,42,7.14,108.8,92,27.6,88.9,0.6
186,43,6.77,49.3,92,25.7,92.3,0.6
186,44,7.34,42.8,92,16.4,82.4,0.6
186,45,7.44,96.6,92,9.7,91.3,0.6
186,46,6.96,33.4,92,29,94.4,0.6
186,47,7.09,42.4,92,11.9,91.6,0.7
186,48,7.2,74.5,92,18.6,85.6,0.7
186,49,6.95,42.6,92,12.6,89.4,0.7
186,50,7.46,33.9,92,10.4,88.6,0.8
187,0,6.8,32.2,92,19.4,80.4,0.8
187,1,7.09,102.3,92,7.5,92.6,0.8
187,2,7.07,97.9,92,29.1,91.7,0.8
187,3,6.74,40,92,21.8,92.6,0.9
187,4,6.88,103.2,92,20,89,0.9
187,5,7.09,35.3,92,16.4,89,0.9
187,6,7.28,90.2,92,31.2,97.6,0.9
187,7,7.37,81.6,92,20.9,90.2,1
187,8,7.33,109.1,92,26.8,89.6,1
187,9,7.35,41.6,92,29.8,92.1,1
187,10,6.79,68.7,92,7.4,84.8,1
187,11,7.19,35.5,92,10.6,93.2,1.1
187,12,6.73,53.4,92,34.5,83.7,1.1
187,13,6.98,88.1,92,13.6,80.4,1.1
187,14,7.04,88.3,92,16.7,92.7,1.1
187,15,7.47,108.5,92,17.7,86.1,1.1
187,16,7.44,95.1,92,22.2,93.3,1.1
187,17,7.13,32.6,92,7.2,81.8,1.2
187,18,7.05,98.4,92,19.2,92.5,1.2
187,19,6.99,84.3,92,26.3,89.3,1.2
187,20,7.13,53.5,92,8.9,96.8,1.2
187,21,6.95,38.7,92,19.7,95.5,1.2
187,22,7.4,87.6,92,19.6,90,1.2
187,23,7.1,85.8,92,33.3,83.6,1.2
187,24,6.79,98.8,92,17.1,97.7,1.2
187,25,7.4,62.5,92,16.9,88.9,1.3
187,26,6.91,96,92,23.1,96,1.3
187,27,6.98,71.8,92,9.7,95.2,1.3
187,28,7.28,78.2,92,26.2,84.9,1.3
187,29,6.8,67.8,92,34.9,85.9,1.3
187,30,7.38,39.3,92,28.3,96.6,1.3
187,31,7.05,76.9,92,7.8,82.7,1.4
187,32,7.22,79.9,92,34.8,82,1.4
187,33,7.24,107.9,92,32.1,88.8,1.4
187,34,7.46,88.8,92,16.4,98.7,1.4
187,35,7.43,31.9,92,24.2,86.9,1.4
187,36,7.4,94.5,92,15.4,95.4,1.5
187,37,7.12,61.4,92,5.5,93.5,1.5
187,38,7.34,98.3,92,34.4,87.2,1.5
187,39,7.49,38,92,29.8,98.1,1.5
187,40,7.43,66.3,92,13.4,82.7,1.5
187,41,6.78,92.1,92,22,81.2,1.5
187,42,7.45,82.9,92,7.1,90.5,1.5
187,43,7.33,82.1,92,32.4,93.3,1.5
187,44,7.22,41.6,92,28.7,90.5,1.5
187,45,7.08,99.8,92,10.5,83.2,1.5
187,46,7.12,68.5,92,26.9,83.9,1.6
187,47,6.84,38.7,92,10.4,97.8,1.6
187,48,6.92,59.2,92,16,98.5,1.6
187,49,7.32,57.6,92,14.5,87.1,1.6
187,50,7.08,57.8,92,7.8,90.4,1.6
188,0,6.72,67.3,92,21.9,98.1,1.6
188,1,7.3,42.5,92,32.2,82.7,1.6
188,2,6.9,42.5,92,27,88.7,1.6
188,3,7.03,99.6,92,15.8,86,1.7
188,4,6.86,109.1,92,7.1,91.4,1.7
188,5,7.09,85.2,92,30,90.9,1.7
188,6,7.1,108.8,92,11.4,84.7,1.7
188,7,7.41,90.8,92,19.1,97.6,1.7
188,8,7.27,89.1,92,16.3,94.6,1.7
188,9,7.36,78.3,92,16.4,87.5,1.7
188,10,7.49,32.8,92,16.7,93.2,1.8
188,11,6.87,37.4,92,10.6,91.3,1.8
188,12,7.2,100.3,92,9.6,93.3,1.8
188,13,7.35,96.3,92,15.6,97.8,1.8
188,14,7.12,78.1,92,32.3,97.8,1.8
188,15,7.14,43.6,92,19,98.5,1.8
188,16,6.77,73.1,92,23.5,89.5,1.8
188,17,7.18,58.6,92,18,80.6,1.8
188,18,7.31,91.2,92,23.3,87,1.9
188,19,7.38,32.6,92,12.1,93.4,1.9
188,20,6.76,64.1,92,14.7,81.7,1.9
188,21,7.39,74.6,92,27.3,83.9,1.9
188,22,6.9,102.7,92,30.2,86.3,1.9
188,23,6.98,73.7,92,31.8,89.7,1.9
188,24,7.15,42.1,92,31,83.9,1.9
188,25,7.12,85.1,92,30.3,81.9,1.9
188,26,7.03,81.7,92,24.1,80.2,1.9
188,27,7.06,101.8,92,5.9,85.2,2
188,28,,,92,,,
188,29,7.28,85.4,93,10.7,80.3,0.2
188,30,7.44,42.4,93,14.1,90.7,0.2
188,31,7.5,93.4,93,14.1,86.4,0.2
188,32,7.18,81.2,93,30.4,88.2,0.2
188,33,6.94,78.7,93,9.7,90.2,0.2
188,34,6.89,61.4,93,27.4,93.9,0.3
188,35,7.18,60.5,93,7.8,85.7,0.3
188,36,6.7,79.4,93,26.6,84.5,0.3
188,37,7.33,53.4,93,14.8,94.4,0.4
188,38,7.26,75.3,93,16.5,82.3,0.4
188,39,7.32,34.1,93,13.6,98.1,0.4
188,40,7.06,51.8,93,10.2,90.6,0.4
188,41,7.39,95.4,93,34.6,80.3,0.4
188,42,7.47,32.8,93,21.1,90.7,0.4
188,43,7.26,79.7,93,20,95.5,0.5
188,44,6.96,80.2,93,16.2,98.6,0.5
188,45,6.71,98.3,93,34.8,98.9,0.5
188,46,7.22,93.9,93,7.3,85.4,0.5
188,47,7.11,98.1,93,7.8,96,0.5
188,48,6.86,42,93,20.7,90.3,0.5
188,49,7.17,48,93,19,96.6,0.5
188,50,7.12,49.9,93,14,95.6,0.6
189,0,7.07,98.2,93,28.7,95.8,0.6
189,1,7.46,30.2,93,29,91.3,0.6
189,2,6.9,49.3,93,21.5,93.7,0.6
189,3,7.32,105,93,25.2,84.8,0.6
189,4,7.48,108.1,93,26.7,89.2,0.7
189,5,7.48,30.1,93,20.2,97.3,0.7
189,6,7.14,105.8,93,9.3,81.3,0.7
189,7,7.34,47.3,93,14.8,89.7,0.7
189,8,6.93,47.6,93,10.6,87,0.7
189,9,7.21,105.1,93,17.1,85.1,0.7
189,10,6.87,32.5,93,16.4,87,0.7
189,11,6.97,58.4,93,11.9,87.1,0.7
189,12,7.07,47.4,93,19.9,81.5,0.7
189,13,6.77,109.7,93,31.7,80.9,0.8
189,14,6.72,33.8,93,19.8,84.4,0.8
189,15,6.71,44.2,93,7.1,88.6,0.8
189,16,7.32,81.1,93,28.8,90.8,0.8
189,17,7.04,56.1,93,32.9,86.2,0.8
189,18,7.41,42.8,93,20.1,94.6,0.8
189,19,7.33,37.9,93,8.9,97.9,0.8
189,20,7.02,79.6,93,6.5,91.5,0.8
189,21,7.36,86.2,93,22.8,87.3,0.8
189,22,7.46,48,93,33.6,94.2,0.9
189,23,7.11,65.5,93,12.8,98.7,0.9
189,24,7.1,75.3,93,33.4,91.9,0.9
189,25,7.41,100.7,93,31.3,97.3,0.9
189,26,7.17,101.8,93,10.1,82.8,0.9
189,27,6.84,103.9,93,32.7,84.9,0.9
189,28,7.09,72.9,93,32.3,86.1,0.9
189,29,7.27,47.8,93,23.5,92.2,0.9
189,30,6.97,87.5,93,26.9,90.8,1
189,31,7.27,40.2,93,15.5,90.7,1
189,32,7.42,96.2,93,7.5,80.6,1
189,33,7.48,45.1,93,19.5,89.3,1
189,34,7.14,54.8,93,8.2,88.6,1
189,35,6.71,86.4,93,22.7,85.5,1
189,36,7.4,92.4,93,7.4,82,1
189,37,7.42,45.2,93,5.7,86.5,1
189,38,7.14,66.8,93,11,94.7,1
189,39,7.22,48,93,30,89.4,1
189,40,7.22,69.1,93,31,84.1,1
189,41,6.72,77.2,93,30.3,81.7,1.1
189,42,7.22,63.9,93,16.2,97.7,1.1
189,43,7.05,79.5,93,20.3,98.7,1.1
189,44,6.76,55.4,93,21.9,83.6,1.1
189,45,6.75,51.5,93,8.7,93.7,1.1
189,46,6.97,94.1,93,25.6,86.7,1.1
189,47,7.07,51.1,93,9.4,95.9,1.1
189,48,6.73,105.3,93,21.4,87.1,1.2
189,49,7.04,69.1,93,15.7,90.3,1.2
189,50,6.73,47.8,93,33.8,84,1.2
190,0,6.82,62.2,93,27,80.8,1.2
