Bioreactor,Day,pH,CO2,Cell_Density,Cell_Viability,Product_Titer
174,49,6.98,44.9,8.9,83.9,1.8
174,50,7.03,77.5,8.2,87.3,1.8
175,0,7.34,31.2,9.7,89.7,1.8
175,1,7.32,103.2,34.6,89.5,1.8
175,2,7.24,86.4,21.6,83.4,1.8
175,3,7.05,48.4,17.5,85.6,1.8
175,4,7.35,49.6,31.7,82.5,1.8
175,5,6.97,82.2,29.4,82.7,1.8
175,6,6.74,63.1,31,85,1.8
175,7,6.98,35.3,9.9,83.7,1.8
175,8,7.38,84.6,15.2,87.8,1.8
175,9,7.06,101.5,22.4,84.7,1.8
175,10,6.98,86.9,24,98.9,1.8
175,11,7.32,94.4,28.8,93.7,1.8
175,12,7.46,100.9,23.9,88.1,1.8
175,13,7.05,46,9.6,86.3,1.8
175,14,7.1,84.9,17.6,89.7,1.8
175,15,7.47,94.1,30.9,97.5,1.8
175,16,6.9,78.2,9.3,91.5,1.8
175,17,7.09,79.8,32.9,87.1,1.8
175,18,7.11,93.3,34,94.7,1.8
175,19,7.47,75.8,9.5,92.2,1.8
175,20,7,86.9,31.2,83.7,1.8
175,21,7.07,76.4,5.6,87.1,1.8
175,22,7.29,49.3,27.4,97.1,1.8
175,23,7.03,79.4,6.8,93.2,1.8
175,24,7.12,51.1,9.2,92.1,1.8
175,25,6.78,49,29.1,81.2,1.8
175,26,7.48,39.4,18.8,90.4,1.8
175,27,6.83,102.6,7.5,84.2,1.8
175,28,6.76,60.5,19.5,89.1,1.8
175,29,7.2,100.3,9.6,93.3,1.8
175,30,7.31,71,25,80.1,1.8
175,31,7.43,96.1,26.1,90.4,1.8
175,32,7.16,48.7,7.5,92.6,1.8
175,33,7.35,96.3,15.6,97.8,1.8
175,34,7.14,66.1,8.9,82.8,1.8
175,35,7.07,99.5,29,95.8,1.8
175,36,7.22,93.4,12.3,80.1,1.8
175,37,6.87,45.7,17.7,94.6,1.8
175,38,7.46,44.3,7.6,89.4,1.8
175,39,7.02,80.9,12.8,98.1,1.8
175,40,7.25,83.6,33.6,92.6,1.8
175,41,7.19,33.7,14,96.5,1.8
175,42,7.44,87.3,24.1,97.1,1.8
175,43,7.32,90.2,28.1,87.4,1.8
175,44,7.05,93.6,10,87.9,1.8
175,45,7.02,67.5,6.1,90.3,1.8
175,46,6.84,77.6,34.4,95.9,1.8
175,47,7.38,107.9,16.4,81.4,1.8
175,48,6.76,37.6,10.1,90.1,1.8
175,49,6.91,97,5.8,83.5,1.8
175,50,7.44,74.5,13.4,87.3,1.8
176,0,7.09,30.5,29.1,81.3,1.8
176,1,6.83,71.5,12.6,92.1,1.8
176,2,6.97,43.8,24.8,87.5,1.8
176,3,6.8,48,21.2,86.2,1.8
176,4,7.24,77.3,30.6,96.3,1.8
176,5,6.89,32.2,14.3,86.4,1.8
176,6,7.12,45.8,5.9,83.9,1.8
176,7,6.92,57.2,20,91.2,1.8
176,8,6.85,50.5,14.4,86.9,1.8
176,9,7.38,88.1,13.3,82.6,1.8
176,10,6.78,95.4,15.5,91.3,1.8
176,11,7.07,85.8,28.3,83,1.8
176,12,7.39,59.1,25.2,92.1,1.8
176,13,6.83,90.5,23.3,96.1,1.8
176,14,6.73,106.2,10,90.3,1.8
176,15,6.75,42,9,90.4,1.8
176,16,7.25,66.2,11.3,85.3,1.8
176,17,6.98,69.4,20.9,95.4,1.8
176,18,7.08,101.4,12.5,88.7,1.8
176,19,7.19,45.5,12.3,83.2,1.8
176,20,7.15,37,33.2,84.7,1.8
176,21,6.83,84.2,8.4,84.4,1.8
176,22,7.11,47,19.1,80.4,1.8
176,23,7.32,39,12.5,88.8,1.8
176,24,7.43,55.7,15.7,92.1,1.8
176,25,6.92,75,29.5,90.2,1.8
176,26,6.75,54.3,32.8,90.7,1.8
176,27,6.98,83.7,29.5,82.7,1.8
176,28,6.78,48.2,13.9,98,1.8
176,29,6.71,37.7,10.7,86.4,1.8
176,30,6.86,69.7,20.1,91.6,1.8
176,31,6.91,74.2,29.9,83.6,1.8
176,32,7.12,78.1,32.3,97.8,1.8
176,33,7.21,67.2,16,83.4,1.8
176,34,6.75,60.6,34.8,94.6,1.8
176,35,7.05,52.4,32.9,91.6,1.8
176,36,7.02,86.4,17.8,94.6,1.8
176,37,7.08,109.1,27.3,96.6,1.8
176,38,7.03,55,9.2,95.8,1.8
176,39,7.23,97.5,21.9,93.1,1.8
176,40,7.12,37.3,33.8,94.8,1.8
176,41,7.39,61.6,27.2,93.3,1.8
176,42,6.84,77.6,11,95.3,1.8
176,43,7,41.3,31.2,84.2,1.8
176,44,7.5,32.2,26.8,84.7,1.8
176,45,7.24,105.4,24,93.2,1.8
176,46,6.86,81.7,6.9,96.7,1.8
176,47,7.25,50,17.9,92.8,1.8
176,48,6.76,51.3,13.2,86.1,1.8
176,49,7.48,68.8,24.8,90.6,1.8
176,50,6.72,84.1,18.6,84.9,1.8
177,0,7.07,35.5,20.7,96.5,1.8
177,1,6.97,67.9,10.3,82.1,1.8
177,2,6.85,97.1,20.3,98.9,1.8
177,3,7.22,56.9,13.8,84.1,1.8
177,4,6.84,47,27.7,96.6,1.8
177,5,7.45,97.3,10,86.8,1.8
177,6,6.91,36.8,34.6,87.7,1.8
177,7,7.37,35,15.6,92.2,1.8
177,8,6.94,40.6,29.8,81.9,1.8
177,9,7.17,72.4,30.5,98.3,1.8
177,10,6.78,108.1,14.3,84.4,1.8
177,11,6.76,75.9,10.3,95.6,1.8
177,12,7.26,56.7,33.1,88.8,1.8
177,13,7.12,91.3,30.9,94,1.8
177,14,7.37,99.5,27.7,90,1.8
177,15,7.3,53.9,20.6,84.3,1.8
177,16,7.14,43.6,19,98.5,1.8
177,17,6.76,62.3,13.8,94.1,1.8
177,18,7.49,36.8,5,85.9,1.8
177,19,6.79,97.9,17.9,94.3,1.8
177,20,7.43,82.4,13.8,89.4,1.8
177,21,6.85,85.9,18.4,94,1.8
177,22,6.92,32.5,17.2,80.3,1.8
177,23,7.26,64.3,25.2,96.6,1.8
177,24,6.76,39.1,5,90.2,1.8
177,25,7.04,47.8,14.2,80.9,1.8
177,26,7.36,69.3,25.6,82.9,1.8
177,27,7.36,103.8,16.9,88.7,1.8
177,28,6.79,47.4,29.7,90.9,1.8
177,29,7.06,38.3,9.7,97.4,1.8
177,30,6.84,67.9,33.6,93.7,1.8
177,31,7.17,70.5,15.8,83.1,1.8
177,32,7.11,107.2,8.9,89.2,1.8
177,33,7.31,76.1,19.8,85.5,1.8
177,34,6.75,70.7,32.8,83,1.8
177,35,7.08,46.2,17,83.1,1.8
177,36,7.05,38.5,31.5,95.5,1.8
177,37,7.04,105.1,34.2,92.1,1.8
177,38,7.24,30.1,22.7,90.2,1.8
177,39,7.2,93.2,31,82,1.8
177,40,6.86,56.2,11.8,90.9,1.8
177,41,6.72,85.1,13.9,92.1,1.8
177,42,6.77,93.8,34,93.1,1.8
177,43,7.13,76.1,10.9,90.4,1.8
177,44,7.34,31.5,7.1,87.7,1.8
177,45,7.3,50.5,19.3,80.6,1.8
177,46,7.21,52.3,27.5,87,1.8
177,47,6.72,102.9,33.9,95.9,1.8
177,48,7.28,67.8,32.3,89.1,1.8
177,49,7.43,69,28.8,88.3,1.8
177,50,6.85,91.9,26.9,91.7,1.8
178,0,7.31,45.7,15.1,83.8,1.8
178,1,7.14,65.8,5.5,95.4,1.8
178,2,7.16,40,20.1,97.3,1.8
178,3,6.83,54,5.3,98.4,1.8
178,4,7.45,57.8,32.2,94.4,1.8
178,5,7.22,98.4,20.5,80.9,1.8
178,6,6.71,80.8,33,87.7,1.8
178,7,7.27,80.2,9.4,90.7,1.8
178,8,7.29,74,19.1,83.4,1.8
178,9,7.19,94.1,27.5,98.1,1.8
178,10,7.48,95.2,6.5,81.7,1.8
178,11,7.11,70.2,27.5,97.3,1.8
178,12,7.45,50.7,28.4,98,1.8
178,13,7.38,96.5,24.4,89.2,1.8
178,14,6.82,37.1,15.2,95.1,1.8
178,15,6.79,68.9,30,96.7,1.8
178,16,6.9,78.5,18.8,82,1.8
178,17,7.1,56.5,7.3,80.3,1.8
178,18,7.33,104.3,21.4,81.7,1.8
178,19,6.84,60.4,11.8,81.5,1.8
178,20,7.09,64.8,31.4,81.6,1.8
178,21,6.8,54,16.5,90.3,1.8
178,22,7.12,109.2,29,90.6,1.8
178,23,6.76,81.4,33.5,92.1,1.8
178,24,7.26,87.3,5,95,1.8
178,25,7.12,93,13.8,95.8,1.8
178,26,6.96,39.4,20.1,98.2,1.8
178,27,6.74,31.4,24,83.5,1.8
178,28,7,95.1,28.7,95.3,1.8
178,29,6.95,80.3,32.7,82.8,1.8
178,30,7.07,41.1,28.7,85.3,1.8
178,31,7.36,108.2,28.8,89.6,1.8
178,32,7.23,43.7,24.7,93.2,1.8
178,33,7.45,70.7,9.9,90.1,1.8
178,34,6.88,30.4,23.4,80.9,1.8
178,35,7.43,45.8,33,84.4,1.8
178,36,6.93,75.2,20.4,85.1,1.8
178,37,7.15,50.1,20.6,96.9,1.8
178,38,7.38,58.8,12.9,95.1,1.8
178,39,7.35,33.5,11,97.8,1.8
178,40,7.03,58,33.3,96,1.8
178,41,6.83,53.7,7.3,91.4,1.8
178,42,7.17,80.2,31.1,85.7,1.8
178,43,6.75,30.5,28.5,89,1.8
178,44,6.71,61.4,14.9,89.1,1.8
178,45,7.04,44.9,14,86.6,1.8
178,46,7.45,68.6,12.2,98.9,1.8
178,47,6.76,48.1,6.6,86.2,1.8
178,48,6.83,95.3,6.9,84.6,1.8
178,49,6.84,36.4,20.5,87.1,1.8
178,50,7.22,39.9,8.8,84.4,1.8
179,0,7.13,52.2,32.6,93.6,1.8
179,1,6.8,91.7,15.9,92.4,1.8
179,2,7.28,41.3,28.8,94.4,1.8
179,3,7.06,56.1,25.6,99,1.8
179,4,7.38,86.6,9.3,97.9,1.8
179,5,7.08,44.1,21.7,81.5,1.8
179,6,7.09,46.3,30.8,90.9,1.8
179,7,7.01,97.9,25.7,82.3,1.8
179,8,6.85,68.4,9.4,89,1.8
179,9,6.85,70.1,8.8,86.3,1.8
179,10,7.09,73.5,14.8,86.9,1.8
179,11,7.26,70.5,11.8,84.1,1.8
179,12,6.95,62.3,7.6,85.7,1.8
179,13,6.73,58.9,9.8,94.5,1.8
179,14,7.16,72.1,31.8,91.2,1.8
179,15,7.34,57.4,8.9,90.3,1.8
179,16,6.79,74,13.9,92.8,1.8
179,17,7.43,50.4,8.8,98.3,1.8
179,18,7.17,31.3,15.3,80,1.8
179,19,6.97,47.6,20.8,98,1.8
179,20,7.19,45.7,19.7,96.3,1.8
179,21,7.28,100.4,21.3,80,1.8
179,22,6.71,34.6,11.4,83.8,1.8
179,23,6.84,46.9,16.9,96.6,1.8
179,24,6.94,85.8,12.4,90.7,1.8
179,25,7.23,98.4,16.9,97.5,1.8
179,26,7.33,55,6.4,91.5,1.8
179,27,7.04,52.6,29.7,85.3,1.8
179,28,6.81,77.8,22.1,96.8,1.8
179,29,6.91,103.9,30.8,89.9,1.8
179,30,7.24,97.6,25.9,91.4,1.8
179,31,7.24,108.3,9.2,89,1.8
179,32,6.88,106.6,34.5,86.6,1.8
179,33,6.84,98.3,30,92.9,1.8
179,34,6.93,68.5,20.5,88.4,1.8
179,35,7.01,88.9,9.2,94.8,1.8
179,36,7.49,98.7,19.1,81.1,1.8
179,37,6.97,102.2,18.3,92.1,1.8
179,38,6.76,49.5,26.8,85.8,1.8
179,39,6.85,76.6,5.7,87.9,1.8
179,40,7.23,89.4,32.4,98.4,1.8
179,41,7.02,50.2,28.6,91.6,1.8
179,42,7.35,38.5,26.7,95.5,1.8
179,43,7.42,79.6,20.7,95.1,1.8
179,44,6.91,30.9,10.6,96.6,1.8
179,45,7,104.3,6.4,91.7,1.8
179,46,6.94,107.4,9.7,82.5,1.8
179,47,6.93,64.4,10.6,86.5,1.8
179,48,6.8,98.3,31.4,95.6,1.8
179,49,7.41,33,13.1,83.3,1.8
179,50,6.95,93.8,32.8,90.3,1.8
180,0,7,98.3,28.1,87.6,1.8
180,1,6.83,102,22.2,90.7,1.8
180,2,6.71,51.6,15.9,90.4,1.8
180,3,6.84,68.9,24.2,82.5,1.8
180,4,6.89,41.3,22.9,93.6,1.8
180,5,7.17,78.6,34,83.9,1.8
180,6,7.11,48.6,29.7,89.5,1.8
180,7,7.11,47.9,16.7,81,1.8
180,8,6.72,81.4,8.5,96.1,1.8
180,9,6.94,31.9,24.9,83.1,1.8
180,10,6.89,100.8,10.6,92.5,1.8
180,11,6.99,35.9,29.5,97.4,1.8
180,12,7.18,53.4,25.1,96,1.8
180,13,6.85,99,17.1,86.5,1.8
180,14,6.85,35.1,11.9,96,1.8
180,15,6.87,36.5,5.4,97.8,1.8
180,16,7.34,61.2,15.6,88,1.8
180,17,6.82,49.5,8.8,83.6,1.8
180,18,7.3,108.2,15.3,80.6,1.8
180,19,7.49,75.8,29.8,87.2,1.8
180,20,6.97,52.2,32.8,84.6,1.8
180,21,7.4,49.7,6,82.5,1.8
180,22,7.38,76.7,32.3,96,1.8
180,23,7.09,92.2,21.1,84.9,1.8
180,24,7.37,49.6,34.9,87.7,1.8
180,25,6.81,83.8,13.8,85.9,1.8
180,26,6.93,38.1,23.5,80.5,1.8
180,27,7.44,106.3,22.9,93.2,1.8
180,28,6.97,89.5,8.1,87.8,1.8
180,29,7.08,99.5,24,91.9,1.8
180,30,7.37,75.1,28.9,98.6,1.8
180,31,7,74.1,27.4,84.4,1.8
180,32,7.14,33.8,25.9,97.8,1.8
180,33,6.72,99.8,33.2,80.5,1.8
180,34,7.3,40.8,29.5,90.6,1.8
180,35,7.32,102.8,33.7,97,1.8
180,36,7.34,60.4,18.2,82.3,1.8
180,37,7.23,51.2,27.7,92.8,1.8
180,38,6.9,79.5,20.7,82.1,1.8
180,39,7.19,63.3,8.1,85.8,1.8
180,40,7.17,100.2,25.4,89.5,1.8
180,41,6.72,70.9,22.8,95.2,1.8
180,42,7.16,105.6,7.6,94,1.8
180,43,7.41,90.3,13.1,97.4,1.8
180,44,7.3,100,28.6,88,1.8
180,45,7.3,102.2,8,86.6,1.8
180,46,7.05,54.9,25.8,88.2,1.8
180,47,6.81,52.1,20.4,86.7,1.8
180,48,7.12,82.3,10,94.6,1.8
180,49,7.32,92.3,31.4,87.8,1.8
180,50,7.05,93.5,31.8,84.7,1.8
181,0,6.91,56.9,9.4,91.2,1.8
181,1,7.23,93.3,5.1,80.3,1.8
181,2,7.2,49.7,9.8,81.9,1.8
181,3,6.73,70.2,15,84.5,1.8
181,4,6.78,31.1,20.7,95.6,1.8
181,5,7.04,82.1,11.2,98.8,1.8
181,6,7.22,79.4,18.8,81.1,1.8
181,7,6.77,32.9,14.3,97.8,1.8
181,8,7.16,41.4,10.1,91.9,1.8
181,9,7.45,107.5,13.9,90.7,1.8
181,10,6.83,52,13.5,90.1,1.8
181,11,7.31,84.1,32.1,89.1,1.8
181,12,6.9,100.2,24.1,88.9,1.8
181,13,6.77,48.5,8.7,98.1,1.8
181,14,7.11,61.7,7.8,96.6,1.8
181,15,7.03,44.2,16.1,95.2,1.8
181,16,7.23,82,16.6,92.4,1.8
181,17,7.21,59.1,11.2,94.3,1.8
181,18,7.42,42.4,24.8,95.8,1.8
181,19,6.78,70.9,18.8,85.6,1.8
181,20,7.08,109,10.2,87,1.8
181,21,7,62.4,18.3,89.7,1.8
181,22,7.44,91.9,32.8,93.3,1.8
181,23,7.36,105.4,18.4,98.3,1.8
181,24,7.24,98.4,31.8,88.9,1.8
181,25,7.29,87.3,23.6,96.5,1.8
181,26,7.32,86.6,29.2,81.1,1.8
181,27,7.48,78.9,7,96.1,1.8
181,28,7.49,70.5,19.6,92.9,1.8
181,29,7.22,70.5,22.4,90.1,1.8
181,30,7.32,82.9,21.9,89.9,1.8
181,31,6.86,71,13.8,92.2,1.8
181,32,6.86,39.2,28.7,96,1.8
181,33,7.31,82,34.3,80.6,1.8
181,34,6.74,64.4,28,85.1,1.8
181,35,7.3,106.6,33.7,84.4,1.8
181,36,6.83,102.9,25.8,87.6,1.8
181,37,6.72,52.5,6,83.3,1.8
181,38,7.02,85.1,21.1,83.2,1.8
181,39,7.15,91.3,16.1,95.3,1.8
181,40,6.77,80.5,29.7,91.8,1.8
181,41,7.49,77.6,11.2,90,1.8
181,42,6.72,45.6,23,93.7,1.8
181,43,7.25,82.3,18.9,85.6,1.8
181,44,7.12,53.8,6.3,83.8,1.8
181,45,6.97,96.8,7,96.6,1.8
181,46,6.78,71.7,34.9,93.7,1.8
181,47,7.41,77.6,6.8,98,1.8
181,48,6.8,34.1,30.1,81.6,1.8
181,49,7.38,108.2,5.6,82.2,1.8
181,50,6.92,39.8,5.3,84.6,1.8
182,0,6.71,39.7,28.3,82.3,1.8
182,1,6.76,88.5,26.4,91.2,1.8
182,2,6.76,38.5,10.4,94.6,1.8
182,3,7.08,48.2,8.4,80.4,1.8
182,4,6.81,67.6,31.6,80,1.8
182,5,7.02,80.5,13.3,85.9,1.8
182,6,6.89,96.7,23.8,95.6,1.8
182,7,6.7,83.5,20.7,96.3,1.8
182,8,7.4,35,22.3,89.9,1.8
182,9,6.92,88.9,7.4,82.7,1.8
182,10,6.73,100.3,17.8,80.8,1.8
182,11,6.83,88.9,17,83.3,1.8
182,12,6.74,92.8,34,92.5,1.8
182,13,7.48,56.2,22.7,94.1,1.8
182,14,7.45,77.9,5.8,86.1,1.8
182,15,6.75,96.3,33.3,95.3,1.8
182,16,6.87,37.6,6.2,87.6,1.8
182,17,7.42,73.8,15.8,96.9,1.8
182,18,6.93,97.6,34.3,84.4,1.8
182,19,6.92,103.5,15.9,83.3,1.8
182,20,6.89,39.6,17.8,97.1,1.8
182,21,6.78,96.4,30.9,95.5,1.8
182,22,7.26,73,8.4,97.3,1.8
182,23,7.34,43.7,27.3,83.6,1.8
182,24,7.04,97.5,14.5,83.8,1.8
182,25,7.04,104.1,12.7,91.7,1.8
182,26,7.02,75.6,20.7,94.3,1.8
182,27,6.85,59.9,21.4,96.2,1.8
182,28,7.49,60.5,25.3,89.7,1.8
182,29,6.99,97.8,27.5,89.2,1.8
182,30,6.91,49.4,25.3,92.3,1.8
182,31,6.93,58.6,16.2,96.3,1.8
182,32,7.14,71.9,19.3,89.9,1.8
182,33,6.73,98.9,24.7,97.1,1.8
182,34,6.85,104.7,23,91.4,1.8
182,35,7.18,61.5,13,93.3,1.8
182,36,6.92,45.2,23.8,81,1.8
182,37,6.93,46.2,27.4,82.2,1.8
182,38,7.3,34.7,12.5,92.1,1.8
182,39,6.77,73.1,23.5,89.5,1.8
182,40,7.45,45.9,5.3,89.5,1.8
182,41,7.03,57.9,24.6,88.2,1.8
182,42,6.84,50.4,11.2,92.4,1.8
182,43,7.4,79.3,26.6,88.9,1.8
182,44,6.84,47.3,13.5,90,1.8
182,45,7.16,83.6,23.7,96.8,1.8
182,46,7.03,50.5,12.5,80.1,1.8
182,47,7.19,90.7,24.2,89.7,1.8
182,48,7.49,54.2,14.5,84.4,1.8
182,49,7.34,52.2,21,94.3,1.8
182,50,6.92,87.1,28.2,88.3,1.8
183,0,7.13,85.6,17.5,88.7,1.8
183,1,7.31,104.9,8.1,91.3,1.8
183,2,7.21,79.1,29,96.2,1.8
183,3,6.95,61.9,20,97.3,1.8
183,4,7.18,95.1,30.5,82.1,1.8
183,5,7.13,30.4,25.2,95.1,1.8
183,6,7.07,90,8.4,95.1,1.8
183,7,7.26,72.3,34.4,96,1.8
183,8,6.72,73.3,31.1,91.7,1.8
183,9,7.06,102.4,33.3,85,1.8
183,10,7.11,93.6,10.1,84.2,1.8
183,11,7.39,43.6,29.4,94.7,1.8
183,12,7.11,84.3,19,93.7,1.8
183,13,7.13,86.4,29.8,89.2,1.8
183,14,6.96,76.1,25,80.4,1.8
183,15,7.44,34.1,30.4,91.5,1.8
183,16,6.78,63.1,16.6,86.3,1.8
183,17,7.47,62.2,23.6,90.5,1.8
183,18,7.06,101.8,28.3,83.3,1.8
183,19,7.23,96.9,20.1,83.8,1.8
183,20,7.36,64.1,30.2,86.7,1.8
183,21,7.02,35.4,17.5,94.1,1.8
183,22,7.27,36.8,22,84,1.8
183,23,7.26,58.5,15.4,98.8,1.8
183,24,7.33,83.3,6.3,94.1,1.8
183,25,7.18,48.8,14.4,98.4,1.8
183,26,7.01,109.9,27.3,84.1,1.8
183,27,6.92,87.4,14.1,83.6,1.8
183,28,7.3,47.9,10.8,87.5,1.8
183,29,7.34,96.2,13.8,87.5,1.8
183,30,7,51.2,15.1,83.1,1.8
183,31,7.08,64.4,16.7,93.4,1.8
183,32,6.73,30.2,16.6,83.4,1.8
183,33,7.18,63.9,24.6,81.8,1.8
183,34,6.97,34.7,7.8,92.4,1.8
183,35,7.04,73.8,20.2,94.2,1.8
183,36,7.38,35.8,17.6,85.7,1.8
183,37,7.07,40,24.9,91,1.8
183,38,7.46,65.7,14.1,89,1.8
183,39,7.08,76.6,34.1,88.2,1.8
183,40,7.08,94.6,28.6,83.9,1.8
183,41,7.23,62.6,16.3,82,1.8
183,42,7.39,54.7,6.6,82.8,1.8
183,43,7.4,36.8,14.3,81.1,1.8
183,44,6.93,32.5,27.3,91.4,1.8
183,45,7.28,37.7,27,83.5,1.8
183,46,7.45,36.1,31.8,98.3,1.8
183,47,6.82,101.9,25.1,92.1,1.8
183,48,7.11,64.4,23,84.6,1.8
183,49,6.75,82.6,10.7,91.5,1.8
183,50,6.81,93.5,7.4,96.1,1.8
184,0,7.24,52.5,32,85.4,1.8
184,1,7.04,46.8,31.6,97.8,1.8
184,2,7.48,90.6,15.5,88.6,1.8
184,3,7.18,85.1,22.7,94.4,1.8
184,4,7.03,103.8,24.7,94.5,1.8
184,5,6.78,64.4,17.5,86.3,1.8
184,6,6.81,66.3,11,86.6,1.8
184,7,7.34,76,26.2,84,1.8
184,8,7.07,96.3,12.3,86.6,1.8
184,9,7.37,42.4,20.6,89.6,1.8
184,10,7.18,58.6,18,80.6,1.8
184,11,7.13,64.8,30.5,94.7,1.9
184,12,7.43,98.5,28.3,84.1,1.9
184,13,7.47,106.7,14.1,80.6,1.9
184,14,7.19,102,20.5,87.5,1.9
184,15,7.18,87.5,10.9,87,1.9
184,16,6.77,76.5,14.9,85.4,1.9
184,17,7.04,43.8,24.1,85.3,1.9
184,18,7.18,55.9,19.5,81.4,1.9
184,19,7.22,55.3,8.2,84.1,1.9
184,20,7.5,108.7,25.8,86,1.9
184,21,6.99,101.8,29.2,83.9,1.9
184,22,7.22,100.1,25.1,83.2,1.9
184,23,7.19,41.7,12.5,81.9,1.9
184,24,6.93,101.5,19.2,87.9,1.9
184,25,7.21,108.5,5.6,96.4,1.9
184,26,7.06,105.8,23.8,84.6,1.9
184,27,6.84,90.7,15.6,84.3,1.9
184,28,6.88,37.8,5.7,85.4,1.9
184,29,6.8,68.9,33.6,92.6,1.9
184,30,6.79,55.8,22.9,95.2,1.9
184,31,7.24,57,21,82.7,1.9
184,32,7.48,45,33.1,97.6,1.9
184,33,6.98,66,22,90.8,1.9
184,34,7.26,44.4,9.2,97.2,1.9
184,35,6.76,63.3,28.3,90.5,1.9
184,36,7.22,86.3,12.6,95.4,1.9
184,37,6.86,53.8,7,84.8,1.9
184,38,6.87,39.7,31.1,83.9,1.9
184,39,7.44,85.9,18.5,98.6,1.9
184,40,7.38,89,31.2,93.3,1.9
184,41,7.22,49.8,29.6,83.8,1.9
184,42,6.79,47.2,7.2,82.1,1.9
184,43,7.33,36,22.5,88.6,1.9
184,44,7.26,54.4,21.9,80.2,1.9
184,45,7.09,39.7,15.4,94.7,1.9
184,46,6.72,54,9.6,84.8,1.9
184,47,6.8,83.2,22.5,89.3,1.9
184,48,7.4,66.7,22.7,89.2,1.9
184,49,6.93,39.3,27.7,97.5,1.9
184,50,7.47,35.7,14.1,96.4,1.9
185,0,6.83,38.1,34.4,97.7,1.9
185,1,7.04,60.2,7,81.2,1.9
185,2,7.39,102,27.6,81.4,1.9
185,3,6.96,101,7,92.8,1.9
185,4,7.09,67.1,29.9,81.2,1.9
185,5,6.9,79,26,85.1,1.9
185,6,7.36,87,17.3,95.3,1.9
185,7,6.72,102.1,14.2,88.1,1.9
185,8,7.34,77.9,34.9,90.1,1.9
185,9,7.25,31.6,10.2,93.9,1.9
185,10,7.32,98.2,28.9,92.6,1.9
185,11,7.25,55.1,30.3,98.5,1.9
185,12,7.48,72.5,13.5,85.1,1.9
185,13,7.36,54.9,33.4,95.1,1.9
185,14,7.22,42.7,13.1,84.8,1.9
185,15,6.95,59.4,28.5,97.9,1.9
185,16,6.74,87.3,34.6,85.5,1.9
185,17,7.08,71.1,27.2,85.3,1.9
185,18,7.02,75.5,9.3,88.2,1.9
185,19,7.48,74.7,29.3,85.9,1.9
185,20,7.09,54.7,23.5,91.2,1.9
185,21,7.11,97.5,28.1,88.5,1.9
185,22,7.31,91.2,23.3,87,1.9
185,23,7.37,107.8,9.6,86.9,1.9
185,24,6.85,81.9,10.8,93.1,1.9
185,25,7.41,35.3,17.4,88.1,1.9
185,26,6.96,39.7,5.9,91.7,1.9
185,27,6.93,106.4,10.4,88.8,1.9
185,28,6.72,74.5,29.2,85.9,1.9
185,29,7.08,109.2,22,80.6,1.9
185,30,6.95,102.2,22,87.7,1.9
185,31,7.11,101.2,24.8,88.4,1.9
185,32,6.79,45.3,13.4,93,1.9
185,33,7.38,32.6,12.1,93.4,1.9
185,34,7.28,100,27.6,85.2,1.9
185,35,6.76,64.1,14.7,81.7,1.9
185,36,7.07,47.3,11.6,80.4,1.9
185,37,7.39,74.6,27.3,83.9,1.9
185,38,7.28,75.5,21.8,87.6,1.9
185,39,7.41,41.8,9.2,89.6,1.9
185,40,6.91,58.2,26.6,98.7,1.9
185,41,7.35,87,19.2,80.3,1.9
185,42,7.16,67.9,32.6,81.9,1.9
185,43,7.27,38.2,11.8,85.4,1.9
185,44,6.78,86.7,19.4,87.1,1.9
185,45,6.82,53,15.3,97.8,1.9
185,46,6.84,68.9,29.6,88.7,1.9
185,47,6.78,107.7,10.2,90.3,1.9
185,48,7.3,52.3,8.5,82.4,1.9
185,49,7.48,96.7,22.6,94.9,1.9
185,50,7.22,109.6,10.3,95.2,1.9
186,0,7.43,53,30.2,91.6,1.9
186,1,6.92,54.7,6,89.7,1.9
186,2,6.81,54.6,29.9,86.9,1.9
186,3,7.49,61.5,28.9,90.7,1.9
186,4,7.11,63.1,8.6,81.2,1.9
186,5,6.91,106,26.5,94.6,1.9
186,6,7.04,91.5,26.3,81.1,1.9
186,7,7.01,78,31.7,93.2,1.9
186,8,7.12,65.6,12,82.5,1.9
186,9,7.41,69.2,9.5,81.2,1.9
186,10,7.42,84.4,34.3,93.6,1.9
186,11,6.74,31.1,20.3,93.9,1.9
186,12,6.79,41,21.1,93.2,1.9
186,13,7.42,39.9,6.4,94.8,1.9
186,14,7.33,47.2,16.2,82.6,1.9
186,15,7.01,65.3,32.5,97.8,1.9
186,16,7.09,104.7,22.7,83.2,1.9
186,17,7.26,36.2,31.2,91.5,1.9
186,18,7.01,80.6,8.5,81.7,1.9
186,19,6.98,70.9,30.2,87.9,1.9
186,20,7.13,94.4,30.9,81.7,1.9
186,21,7.4,69.5,25,93.2,1.9
186,22,6.72,106.6,24,92.7,1.9
186,23,6.7,48.6,34.2,86,1.9
186,24,7.13,108.4,5.2,93.3,1.9
186,25,7.28,105.2,17.5,95.8,1.9
186,26,6.96,105.3,30.1,96.4,1.9
186,27,7.06,86,29.3,93.4,1.9
186,28,7.05,35.8,10.8,83.2,1.9
186,29,6.86,78.3,34.2,82.6,1.9
186,30,7.39,59.3,26.1,88.6,1.9
186,31,7.09,98.6,10.3,90.2,1.9
186,32,7.28,82.8,30.1,96.3,1.9
